Cierre,Año,Semestre,Trimestre,Mes_del_Semestre,Activos_MM_Cop,SaldoDeCartera_MM_Cop,CarteraVencida_MM_Cop,CastigosDeCartera_MM_cop,GananciasDelEjericio_MM_cop,Morosidad_Porc,Var_mora_Porc,Ind_Mora+Cast_Porc,Var_Mora(cast)_Porc,RoaEA_Porc,DivisasMdoSpot_Compra_usd,DivisasMdoSpot_Venta_usd,TasaUsura_Porc,Inflacion_Porc,IPVN_total,IPVN_Alred_Bog,IPVN_Bogota,IPVN_Cali,IPVN_Medellin,IPVU_Nom,IPVU_Real,TIB_Porc,CeroCupon_1añoPorc,CeroCupon_5añoPorc,CeroCupon_10añoPorc,BaseMonetaria_MMMCop,DepositosDelPublico_MMMCop,M1_MMMCop,M2_MMMCop,M3_MMMCop,IntervencionCompra_MMUsd,IntervencionVenta_MMUsd,IPC,InflaciónAnual_Porc,InflaciónMensualPorc,InflaciónAñoCorridoPorc,IndProdManufacturera,Ind_Inf_Nucleo15,Var_Nucleo15,Ind_Inf_SinAlim,Var_SinAlim,Ind_Inf_SinAlimRegulados,Var_SinAlimRegulados,Ind_Inf_Alim,Var_Alim,Ind_Inf_AlimRegulados,Var_AlimRegulados,IPP_OfInt_Agricultura,IPP_OfInt_Minas,IPP_OfInt_Manufactura,IPP_OfertaInterna,IPP_ProdNal_Agricultura,IPP_ProdNal_Minas,IPP_ProdNal_Manufactura,IPP_ProduccionNal,ITCR_IPP_NoTrad,ITCR_IPC_NoTrad,ITCR_IPP_ComTotal,ITCR_IPC_ComTol,ITCR_Otros,ITCR_FMI,IngresoRemesas_MMUsd,CuentaCorriente_MMUsd,Exportaciones_MMUsd,ImportacionesMMUsd,CuentaFinancieraMMUsd,IED_PetroleoMMUsd,IED_OtrosMMUsd,IED_AgroMMUsd,IED_MinasMMUsd,IED_ManufacturaMMUsd,IED_ElectricidadMMUsd,IED_ConstruccionMMUsd,IED_ComercioMMUsd,IED_TransporteMMUsd,IED_ServFinancierosMMUsd,IED_TelcosMMUsd,IED_TotalMMUsd,Min_TRM,Max_TRM,Ult_TRM,BF_SPNoFroIngresosMMMCop,BF_SPNoFroGastosMMMCop,BF_SPNoFroInteresesMMMCop,BF_SPNoFroNetoParcialMMMCop,BF_SPNoFroFinanciamientoIntMMMCop,BF_SPNoFroFinanciamientoExtMMMCop,BF_SPNoFroNetoTotalMMMCop,BFGCIngresosMMMCop,BFGCGastosMMMCop,BFGCInteresesMMMCop,BFGCNetoParcialMMMCop,BFGCFinanciamientoIntMMMCop,BFGCFinanciamientoExtMMMCop,IIOC_Total,IIOC_Carreteras,IIOC_Transporte,IIOC_Acueductos,IIOC_Mineria,IIOC_Ingenieria,PIBtrim_AgriculturaPorc,PIBtrim_MinasPorc,PIBtrim_ManufacturaPorc,PIBtrim_ComercioPorc,PIBtrim_ConstruccionPorc,PIBtrim_ServiciosPublicosPorc,PIBtrim_ServiciosFinancierosPorc,PIBtrim_OtrosPorc,PIBtrim_Subtotal_valAgregadoPorc,PIBtrim_NetoImpuestosPorc,PIBtrim_TotalPorc,PIBanual_AgriculturaPorc,PIBanual_MinasPorc,PIBanual_ManufacturaPorc,PIBanual_ComercioPorc,PIBanual_ConstruccionPorc,PIBanual_ServiciosPublicosPorc,PIBanual_ServiciosFinancierosPorc,PIBanual_OtrosPorc,PIBanual_Subtotal_valAgregadoPorc,PIBanual_NetoImpuestosPorc,PIBanual_TotalPorc,Tnal_PoblEdadTrabajoPorc,Tnal_PoblEconActivaPorc,Tnal_OcupadosPorc,Tnal_DesocupadosPorc,Tnal_SubEmpSubPorc,Tnal_SubEmpSubInsufHorasPorc,Tnal_SubEmpSubInsufCompPorc,Tnal_SubEmpSubInsufIngrPorc,Tnal_SubEmpObjPorc,Tnal_SubEmpObjInsufHorasPorc,Tnal_SubEmpObjInsufCompPorc,Tnal_SubEmpObjInsufIngrPorc,13Ciud_PoblEdadTrabajoPorc,13Ciud_PoblEconActivaPorc,13Ciud_OcupadosPorc,13Ciud_DesocupadosPorc,13Ciud_SubEmpSubPorc,13Ciud_SubEmpSubInsufHorasPorc,13Ciud_SubEmpSubInsufCompPorc,13Ciud_SubEmpSubInsufIngrPorc,13Ciud_SubEmpObjPorc,13Ciud_SubEmpObjInsufHorasPorc,13Ciud_SubEmpObjInsufCompPorc,13Ciud_SubEmpObjInsufIngrPorc,PetroleoWTIUltUsd,PetroleoWTIApertUsd,PetroleoWTIMaxUsd,PetroleoWTIMinUsd,PetroleoBrentUltUsd,PetroleoBrentApertUsd,PetroleoBrentMaxUsd,PetroleoBrentMinUsd,CafeBolsaUltUsd,CafeBolsaApertUsd,CafeBolsaMaxUsd,CafeBolsaMinUsd,GasUltUsd,GasApertUsd,GasMaxUsd,GasMinUsd,OroUltUsd,OroApertUsd,OroMaxUsd,OroMinUsd,AzucarUltUsd,AzucarApertUsd,AzucarMaxUsd,AzucarMinUsd,CafePrecioInternoCop
31/05/2011,2011,1,2,5,287691685.5,119595866.4,2423625.33,9855163.84,3072095.95,2.026512623,-8.149772265,9.485277285,-3.27754341,2.582007641,29704287949,29005011776,26.535,3.02,124.227555,114.6558807,137.4477253,100.0757497,120.6082454,1110.746344,99.37045082,4.00411922,5.173488689,7.486898226,8.339542479,40406.40383,194266.0733,55820.50162,197358.3083,220485.0698,440,,75.07,3.02,0.28,2.2,149.6984613,75.2175564,2.60090685,75.19987354,3.030370253,76.17150037,2.16692359,74.55281898,2.989914469,73.33412994,4.458933922,95.32,106.65,95.54,96.11,93.26,109.37,95.86,97.67,101.07,99.51,100.81,98.95,101.11,99.03,349.6732766,-1726.110555,18724.78559,20450.89614,-1575.630194,1498.451,1605.244204,57.05952521,598.36713,241.4336297,136.6382004,116.3420872,226.3446715,272.9927439,24.75141085,-68.68519466,3103.695204,1763.12,1831.58,1817.34,49103.10668,40329.3329,5441.900914,8773.773783,-9107.795967,334.0221834,656.2679124,9251.85159,9145.675679,2664.477854,106.1759116,854.1679424,-960.343854,55.46682824,38.1161803,82.75591469,75.61840461,92.71269579,29.2234763,7.681837415,52.84617114,5.059708863,8.853013665,15.80440277,6.283461499,8.934077821,9.703055875,13.06895067,20.3760352,13.63862124,8.605956043,33.04803695,3.963189288,7.620336904,8.974182168,7.046866812,9.114434795,9.778241607,10.18399278,16.12436798,10.70054156,73.13528339,68.56590188,60.69566706,11.47835091,31.16611302,9.96562922,15.96239802,27.51278735,11.791026,4.540997473,6.32536539,9.910922692,75.97308734,70.16906251,62.36609295,11.12024201,28.25710875,9.636935417,16.01803054,24.2746708,12.23748868,4.89461652,7.23013523,10.24484782,102.7,113.89,114.83,94.63,116.73,126.1,126.54,105.15,264.6,298.35,306.25,258.6,4.666,4.685,4.729,4.077,1535.9,1572.9,1576.6,1471,23.18,22.19,23.37,20.4,1021802.903
30/06/2011,2011,1,2,6,294345022.4,121009749.4,2356171.01,9584731.23,3524104.96,1.947091884,-3.919084324,9.143496863,-3.603272853,2.408874768,26403883402,25439996490,26.535,3.23,124.8338226,114.2280006,138.5105029,100.8275773,121.5008439,1110.746344,99.37045082,4.18894129,5.198071168,7.065123056,7.871221932,40267.13857,200242.4817,55266.25949,201644.6705,226099.2726,399.9,,75.31,3.23,0.32,2.53,142.0173749,75.35254975,2.592124185,75.42123766,3.119686637,76.40688687,2.321459858,74.86185225,3.69793101,73.5779709,4.764259781,95.5,102.64,95.56,95.94,93.14,102.94,95.51,96.34,100.13,98.37,99.86,97.75,100.03,98.06,326.6324148,-1726.110555,18724.78559,20450.89614,-1575.630194,1498.451,1605.244204,57.05952521,598.36713,241.4336297,136.6382004,116.3420872,226.3446715,272.9927439,24.75141085,-68.68519466,3103.695204,1769.83,1797.83,1780.16,49103.10668,40329.3329,5441.900914,8773.773783,-9107.795967,334.0221834,656.2679124,9500.979883,9294.669773,1402.499415,206.31011,-97.64714343,-108.6629666,55.46682824,38.1161803,82.75591469,75.61840461,92.71269579,29.2234763,7.681837415,52.84617114,5.059708863,8.853013665,15.80440277,6.283461499,8.934077821,9.703055875,13.06895067,20.3760352,13.63862124,8.605956043,33.04803695,3.963189288,7.620336904,8.974182168,7.046866812,9.114434795,9.778241607,10.18399278,16.12436798,10.70054156,73.18024837,68.01629218,60.55997182,10.96255047,31.14538544,10.58213821,16.07411246,27.12614088,11.36975795,4.269777789,6.308793233,9.468503045,76.0226376,70.70097987,62.28445326,11.90439881,30.13589995,10.26161914,16.93957192,25.80559434,12.44009601,4.598349716,7.349501536,10.24545661,95.42,102.68,103.31,89.61,112.48,117.07,121.47,102.28,265.35,264.25,273.8,239.65,4.374,4.655,4.983,4.154,1502.3,1535.7,1558.5,1490.7,28.36,23.18,30.88,22.35,965116.6667
31/07/2011,2011,2,3,1,295519023.3,122540947,2544258.98,9582910.2,3971187.8,2.076252095,6.633493336,9.17863695,0.384317805,2.314700816,22588829399,22150020586,27.945,3.42,125.1153439,113.7882865,138.9209698,100.7921314,121.8055857,1139.510455,101.4211747,4.30055183,5.27847877,6.931152438,7.805310902,43609.75069,202789.3179,57920.3296,206869.9552,230617.3173,380.1,,75.42,3.42,0.14,2.67,149.9029212,75.48039383,2.73236449,75.49070906,3.128831376,76.50163327,2.391904938,75.10961821,4.625883305,73.69828076,5.151799839,94.74,99.74,95.24,95.4,92.21,99.28,95.31,95.43,100.35,97.9,99.97,97.15,99.52,97.27,319.4202246,-3030.84652,18855.85428,21886.7008,-2552.026304,1003.805242,2772.560662,33.99057148,451.8614798,409.3802928,57.64539649,121.1462899,1088.131865,341.0563692,363.6491443,-94.30074685,3776.365903,1748.41,1777.82,1777.82,42863.17426,42215.42801,5345.440583,647.746251,-1609.550357,961.8041058,318.4219024,8729.915676,8853.287449,2935.460212,-123.3717723,-3326.496238,3449.868011,61.92450067,51.20504114,81.26095191,73.70298133,99.2945074,29.44074067,7.042074939,55.52101456,9.557016988,9.946758836,21.46217887,10.2554044,8.473587311,10.71316757,14.52375542,13.17168597,14.38929871,10.22522411,41.98653687,6.094489553,8.458910679,14.98116855,7.61005537,9.019247102,10.11828869,12.13831184,16.02281978,12.48180384,73.21937294,68.3609027,60.41487427,11.62364469,31.91635533,10.16193263,16.19714521,28.12438076,12.57556782,4.511224297,6.848956037,10.75460509,76.07052849,70.7519193,62.72284032,11.34821367,30.08148384,10.08221421,17.06042755,25.41405758,12.98710654,4.626545366,7.650753807,10.81170817,95.7,95.12,100.62,93.45,116.74,111.8,119.87,109.5,239.55,263.2,269.7,237.2,4.145,4.372,4.612,4.064,1628.3,1502.2,1634.9,1480,29.81,26.25,31.68,25.68,931451.6129
31/08/2011,2011,2,3,2,303074355.7,124342769.5,2499136.43,9277075.63,4523308.05,2.009876763,-3.196882109,8.81322086,-3.981158555,2.247044425,28319180788,27859874844,27.945,3.27,125.7102783,114.3317967,139.4700436,103.3388659,122.1621568,1139.510455,101.4211747,4.5896712,5.285834737,6.620541065,7.473904425,43303.10496,203566.8068,57310.23637,206122.2663,230594.395,440,,75.39,3.27,-0.03,2.64,155.2041551,75.64247498,2.80184331,75.52387211,2.99838723,76.46894895,2.24015544,74.85634006,4.408829089,73.68967753,5.009998476,93.91,99.5,95.53,95.45,91.69,99.75,95.8,95.74,100.8,98.95,100.57,98.36,100.23,98.42,369.6459067,-3030.84652,18855.85428,21886.7008,-2552.026304,1003.805242,2772.560662,33.99057148,451.8614798,409.3802928,57.64539649,121.1462899,1088.131865,341.0563692,363.6491443,-94.30074685,3776.365903,1765.53,1811.68,1783.66,42863.17426,42215.42801,5345.440583,647.746251,-1609.550357,961.8041058,318.4219024,5175.790293,8471.603408,1013.08457,-3295.813115,3330.202836,-34.38972048,61.92450067,51.20504114,81.26095191,73.70298133,99.2945074,29.44074067,7.042074939,55.52101456,9.557016988,9.946758836,21.46217887,10.2554044,8.473587311,10.71316757,14.52375542,13.17168597,14.38929871,10.22522411,41.98653687,6.094489553,8.458910679,14.98116855,7.61005537,9.019247102,10.11828869,12.13831184,16.02281978,12.48180384,73.26412701,67.47498783,60.50151629,10.33489854,31.46362741,9.740295324,17.33805645,27.5012589,11.35486686,3.993218947,6.547045947,9.662671007,76.11978725,69.57172393,62.30317367,10.44756382,30.27053163,9.100227684,18.05737242,26.14572022,12.85602328,4.201330242,7.903952552,10.95620633,88.81,96.2,98.6,75.71,114.85,117,120.4,98.74,289.1,240.6,286.1,231.35,4.054,4.135,4.23,3.78,1828.5,1623,1909.3,1607,29.68,30.15,31.85,26.38,963077.4194
30/09/2011,2011,2,3,3,308753630,127304435.9,2560681.82,9237993.94,5185617.63,2.011463153,0.078929691,8.641032515,-1.953750478,2.245621973,29383653981,28692982237,27.945,3.73,127.2111217,114.9930647,141.3312133,103.2698667,124.7649668,1139.510455,101.4211747,4.55711378,5.164628859,6.785927071,7.599465518,44163.1358,210337.3148,58505.51223,214018.9993,238001.7235,439.9,,75.62,3.73,0.31,2.95,157.5028795,75.92084442,3.115068905,75.71017663,3.214192542,76.55959713,2.309340672,75.27816013,5.902400386,74.14716333,6.139707604,95.9,103.11,95.64,96.1,93.8,100.11,96.12,96.38,101.17,99.45,101.24,99.19,101.87,98.93,339.3531394,-3030.84652,18855.85428,21886.7008,-2552.026304,1003.805242,2772.560662,33.99057148,451.8614798,409.3802928,57.64539649,121.1462899,1088.131865,341.0563692,363.6491443,-94.30074685,3776.365903,1778.51,1915.63,1915.1,42863.17426,42215.42801,5345.440583,647.746251,-1609.550357,961.8041058,318.4219024,10231.66422,8957.894184,1150.486661,1273.770036,-1224.060954,-49.70908152,61.92450067,51.20504114,81.26095191,73.70298133,99.2945074,29.44074067,7.042074939,55.52101456,9.557016988,9.946758836,21.46217887,10.2554044,8.473587311,10.71316757,14.52375542,13.17168597,14.38929871,10.22522411,41.98653687,6.094489553,8.458910679,14.98116855,7.61005537,9.019247102,10.11828869,12.13831184,16.02281978,12.48180384,73.30796084,68.79103675,62.01782804,9.846062848,30.99896729,9.894301125,16.58043622,26.98492767,11.27711665,4.234303928,6.417429867,9.278441307,76.16889036,71.31961119,63.97270766,10.30137912,30.75962762,9.625692052,18.1812808,26.6172655,12.41949741,4.448113017,7.55063247,10.30579587,79.2,88.73,90.52,77.11,102.76,114.85,116.6,101.66,228.9,285.85,291.75,228.5,3.666,4.06,4.13,3.651,1620.4,1825.8,1911.6,1562.4,26.34,29.74,30.21,24.8,975683.3333
31/10/2011,2011,2,4,4,310718387.3,128282050.2,2665520.25,9464991.4,5735506.82,2.077859097,3.300878004,8.806368188,1.913378674,2.219131842,26340542732,26158741382,29.085,4.02,128.2134144,114.6606869,142.5645958,104.2358885,126.2325929,1152.574824,101.9589924,4.59821463,5.559438288,6.947776934,7.609604425,42285.75011,210181.4273,58004.39851,211869.46,237485.8374,,,75.77,4.02,0.19,3.15,153.1611838,76.066754,3.260045862,75.78833638,3.263192256,76.66442439,2.410883563,75.68752971,7.220828152,74.35183511,6.754394015,98.17,103.85,96.35,97.11,96.15,104.94,96.99,98.18,103.05,102.9,103.1,102.64,103.72,101.69,351.158348,-2974.577023,19896.23789,22870.81491,-3168.521442,1214.35005,3439.316525,33.79594413,772.1838966,230.7783741,77.02725117,87.98994228,818.0798073,462.3581331,970.0482889,-12.94511244,4653.666575,1862.84,1972.76,1863.06,40208.28185,57589.66902,4035.025238,-17381.38717,16158.36851,1223.018662,784.7644183,6572.920335,9773.513499,2556.069187,-3200.593164,2996.258428,204.334736,106.9219788,71.21572833,94.17585252,125.8986774,198.7259428,50.60100598,6.970637285,53.74367947,8.991082593,8.25622201,13.99938096,9.357238524,9.8888619,11.17866879,13.95919606,18.88854253,14.34978671,9.584144605,49.7675406,7.673479056,8.829156119,15.73750672,8.473243865,9.288914644,10.48643721,13.45202809,17.11767499,13.77844355,73.3501194,71.25234795,64.64060307,9.279336149,34.24106686,11.09963555,18.45877231,29.76480679,12.62647757,4.35714954,7.30729533,10.69855115,76.21628364,72.72508897,65.18690643,10.36531223,31.28139377,10.23429487,18.55933892,26.92527384,13.05046873,4.574770865,7.918701573,11.03825429,93.19,78.92,94.65,74.95,109.56,102,114.8,99.11,226.95,228.5,252.5,219.8,3.934,3.643,3.978,3.446,1724.2,1627.8,1752,1596.6,25.77,25.29,28.35,24.31,909088.7097
30/11/2011,2011,2,4,5,320545805.8,132699133.3,2537929.11,9157523.21,6196429.69,1.912543848,-7.956037516,8.244556589,-6.379606064,2.11066453,23275098682,22188595652,29.085,3.96,128.9502303,115.7482351,143.3980404,104.4832014,126.4815374,1152.574824,101.9589924,4.77902074,5.658468796,7.096499328,7.748285555,42844.20751,214557.5534,59819.41808,216923.8853,242328.9879,,,75.87,3.96,0.14,3.29,158.8059439,76.19593715,3.339087269,75.94131603,3.296716655,76.85419011,2.570675016,75.599532,6.777427942,74.32393041,6.322508607,96.94,106.24,96.67,97.25,94.96,108.5,97.39,98.83,103.19,103.07,103.28,102.8,103.77,101.83,354.0094959,-2974.577023,19896.23789,22870.81491,-3168.521442,1214.35005,3439.316525,33.79594413,772.1838966,230.7783741,77.02725117,87.98994228,818.0798073,462.3581331,970.0482889,-12.94511244,4653.666575,1871.49,1967.18,1967.18,40208.28185,57589.66902,4035.025238,-17381.38717,16158.36851,1223.018662,784.7644183,7692.487866,16792.00649,981.7315976,-9099.518621,8868.695849,230.8227715,106.9219788,71.21572833,94.17585252,125.8986774,198.7259428,50.60100598,6.970637285,53.74367947,8.991082593,8.25622201,13.99938096,9.357238524,9.8888619,11.17866879,13.95919606,18.88854253,14.34978671,9.584144605,49.7675406,7.673479056,8.829156119,15.73750672,8.473243865,9.288914644,10.48643721,13.45202809,17.11767499,13.77844355,73.39329482,70.17483976,63.5730452,9.407637535,33.76074782,11.34984671,17.23600359,29.2601129,12.12192392,4.420860873,6.772420859,10.22260819,76.26501478,71.53578594,64.14695862,10.3288546,32.00837831,10.37508891,18.12242287,27.31076981,13.79763594,4.908375815,8.072297172,11.58465201,100.36,92.58,103.37,89.17,110.52,109.09,116.48,105.65,233.8,226.4,240,220.45,3.55,3.932,3.955,3.285,1745.5,1706.7,1797,1674.4,23.69,25.73,26.18,22.71,925595
31/12/2011,2011,2,4,6,323743894.2,133369907.1,2196497.34,9255785.73,6817115.34,1.646921249,-13.88844495,8.029607317,-2.607165957,2.105712405,19639766315,19734282220,29.085,3.73,129.5963934,116.3039887,143.7471787,105.7606493,127.4487023,1152.574824,101.9589924,4.81276885,5.580059205,7.144507004,7.776796871,45794.38364,222288.6491,63486.59036,226098.3167,252319.1281,,,76.19,3.73,0.42,3.73,148.8527841,76.52972439,3.537485292,76.23343433,3.387212114,77.11987172,2.699473946,76.0219767,5.13028769,74.72421859,5.445264703,97.05,106.46,96.81,97.39,95.33,110.09,97.46,99.21,102.93,102.98,102.96,102.62,104.47,101.85,375.7006777,-2974.577023,19896.23789,22870.81491,-3168.521442,1214.35005,3439.316525,33.79594413,772.1838966,230.7783741,77.02725117,87.98994228,818.0798073,462.3581331,970.0482889,-12.94511244,4653.666575,1920.16,1949.56,1942.7,40208.28185,57589.66902,4035.025238,-17381.38717,16158.36851,1223.018662,784.7644183,5265.090877,16321.95285,234.3801849,-11056.86197,10282.45883,774.4031416,106.9219788,71.21572833,94.17585252,125.8986774,198.7259428,50.60100598,6.970637285,53.74367947,8.991082593,8.25622201,13.99938096,9.357238524,9.8888619,11.17866879,13.95919606,18.88854253,14.34978671,9.584144605,49.7675406,7.673479056,8.829156119,15.73750672,8.473243865,9.288914644,10.48643721,13.45202809,17.11767499,13.77844355,73.43501864,69.19142941,62.29175119,9.9718683,30.98018912,9.315789937,17.05547322,27.20976751,11.65085959,3.897617987,6.791925334,10.07579129,76.31204492,71.21194743,63.7342992,10.50055294,29.13913426,8.72051418,17.94016008,25.32214554,11.76498667,3.862049217,7.478546923,10.20768451,98.83,100.51,102.44,92.52,107.38,110.75,111.62,102.37,226.85,233.2,235.7,213.4,2.989,3.575,3.689,2.957,1565.8,1747,1762.9,1525,23.3,23.69,24.25,22.62,897911.2903
31/01/2012,2012,1,1,1,322673535.2,132197613.3,2452810.33,9316552.34,467685.77,1.855411961,12.65942209,8.316738197,3.575901894,1.753222608,23472686814,23805742552,29.88,3.54,129.0500674,114.5331132,143.2817666,105.3580734,127.7072448,1183.572856,103.0897588,5.00553432,5.628647537,6.95334348,7.502903457,51339.17279,226515.2667,68792.66303,232948.2676,259914.3813,,,76.75,3.54,0.73,0.73,133.6518058,77.02245429,3.510844954,76.72342229,3.306899035,77.45304646,2.716036264,76.85030306,4.513605835,75.63444631,4.910795212,95.71,102.83,96.75,96.9,94.03,104.44,96.92,97.67,101.16,98.89,100.81,98.33,100.01,97.6,294.5440213,-1838.260721,19933.10263,21771.36335,-1549.321433,992.907271,2540.4261,16.18487631,450.2835569,436.2741653,311.2890237,154.4407491,532.8128745,484.922211,52.20968192,102.0089611,3533.333371,1801.88,1942.7,1815.08,42994.40692,37807.79001,3274.66797,5186.616905,-5581.825201,395.2082953,1340.173634,8779.393287,4801.892944,655.5041159,3977.500343,-4313.814769,336.3144256,44.04167969,41.47216098,54.14296584,49.93738955,55.77374345,24.76333993,-1.126087633,26.10280029,8.359564708,7.786482327,29.030683,7.475013034,9.612738388,11.02642843,11.47336701,9.791591733,11.29720885,5.062151262,46.01088722,8.019332136,8.694028136,19.78918081,8.34721741,9.237396074,10.68695376,13.26140139,14.95568371,13.41458117,73.47812694,69.10362134,60.34739538,12.67115354,30.90398341,9.445290646,15.81599523,27.30608069,11.47495754,3.974963692,6.084788474,9.781685532,76.36043114,70.40323308,60.98591257,13.37626143,28.24875372,9.00679263,16.86903219,24.3498813,11.96706014,4.108373089,7.240866632,10.08809723,98.48,99.7,103.74,97.4,110.98,108.35,115.12,108.35,215.05,226.85,238.5,213.1,2.503,2.969,3.123,2.231,1737.8,1568.9,1747.7,1566,23.64,23.4,25.21,22.82,874862.9032
29/02/2012,2012,1,1,2,327549329.2,133308319.9,2547506.56,9395292.03,1118031.78,1.910988423,2.995370467,8.368953266,0.627831101,2.065549926,25144489699,24765896046,29.88,3.55,129.592865,114.338356,145.0326721,104.9450605,127.4535836,1183.572856,103.0897588,5.24272654,5.721960988,6.9546293,7.449118275,47771.10506,226519.6552,61868.31859,229432.3765,256719.9364,360,,77.22,3.55,0.61,1.35,146.6837579,77.52910205,3.571969974,77.2416626,3.371436109,77.87180301,2.732596902,77.11774037,4.291880885,76.18225157,4.902995893,96.4,104.88,96.61,97.03,95.23,103.3,97.09,97.81,98.98,96.12,98.52,95.44,98.93,95.45,302.5155214,-1838.260721,19933.10263,21771.36335,-1549.321433,992.907271,2540.4261,16.18487631,450.2835569,436.2741653,311.2890237,154.4407491,532.8128745,484.922211,52.20968192,102.0089611,3533.333371,1767.83,1805.98,1767.83,42994.40692,37807.79001,3274.66797,5186.616905,-5581.825201,395.2082953,1340.173634,6562.644731,6934.955088,1591.018256,-372.310357,405.710624,-33.40026698,44.04167969,41.47216098,54.14296584,49.93738955,55.77374345,24.76333993,-1.126087633,26.10280029,8.359564708,7.786482327,29.030683,7.475013034,9.612738388,11.02642843,11.47336701,9.791591733,11.29720885,5.062151262,46.01088722,8.019332136,8.694028136,19.78918081,8.34721741,9.237396074,10.68695376,13.26140139,14.95568371,13.41458117,73.52098181,69.50774929,61.19581319,11.95828693,32.44065373,10.59628949,16.80414521,28.36425741,12.86164186,4.447163259,6.931852675,10.86644411,76.40861318,69.91887473,61.15188815,12.53879817,28.70179505,9.084708365,16.45537242,24.91255575,13.02834499,4.562331519,7.429213379,10.93549706,107.07,98.38,109.95,95.44,122.66,111.3,125.55,111.02,203.15,214.5,222.45,195.9,2.616,2.465,2.733,2.34,1709.9,1738.2,1790.4,1669,25.66,23.78,26.78,23.41,826219.8276
31/03/2012,2012,1,1,3,331567670.2,134802202.3,2536157.68,9593195.02,2338830.69,1.881391875,-1.548756025,8.400096492,0.372128089,2.85153728,25292951902,24986458221,29.88,3.4,131.6186204,115.9676262,148.3688098,105.0701975,128.269892,1183.572856,103.0897588,5.2505756,5.552786528,6.71268177,7.359503756,46385.26482,231307.3904,60901.42788,235801.2076,261201.349,419.9,,77.31,3.4,0.12,1.47,154.833472,77.64794941,3.51038002,77.40996843,3.25563348,78.00709804,2.743238089,76.91073939,3.991259918,76.21161729,4.478705088,95.61,106.21,96.44,96.82,94.08,105.05,96.73,97.66,98.25,95.34,98.01,94.77,96.4,94.54,338.47105,-1838.260721,19933.10263,21771.36335,-1549.321433,992.907271,2540.4261,16.18487631,450.2835569,436.2741653,311.2890237,154.4407491,532.8128745,484.922211,52.20968192,102.0089611,3533.333371,1758.03,1792.07,1792.07,42994.40692,37807.79001,3274.66797,5186.616905,-5581.825201,395.2082953,1340.173634,6746.677891,7345.354569,921.7420768,-598.6766777,652.3440509,-53.66737325,44.04167969,41.47216098,54.14296584,49.93738955,55.77374345,24.76333993,-1.126087633,26.10280029,8.359564708,7.786482327,29.030683,7.475013034,9.612738388,11.02642843,11.47336701,9.791591733,11.29720885,5.062151262,46.01088722,8.019332136,8.694028136,19.78918081,8.34721741,9.237396074,10.68695376,13.26140139,14.95568371,13.41458117,73.56102044,69.51300673,62.29006424,10.3907784,30.73899942,9.893572647,15.38318575,26.89360184,11.7396576,4.228476051,6.262640805,10.02038464,76.45353293,71.54158522,63.53521148,11.19121658,29.86399692,10.35743223,16.68816671,25.32926856,13.1593274,5.151186284,7.663266424,10.86035759,103.02,106.82,110.55,102.13,122.88,123,128.4,120.97,182.45,203.15,203.15,174.45,2.126,2.593,2.597,2.101,1669.3,1698.6,1724.6,1633.8,24.71,25,26.2,23.26,727564.5161
30/04/2012,2012,1,2,4,332987635.2,136055195.5,2777491.96,9796117.66,2887181.08,2.041444981,8.507164751,8.620840874,2.627879127,2.62377926,21755991708,20599863664,30.78,3.43,132.9807384,116.0742257,149.6908016,106.1876283,129.9866491,1224.587243,105.9775003,5.25297319,5.479758955,6.575454834,7.21338736,45194.74572,232841.8025,60245.84813,235589.0866,261714.7581,380.1,,77.42,3.43,0.14,1.62,137.2739373,77.6904871,3.456357141,77.46067599,3.13652318,78.2038212,2.866650483,77.27013655,4.619514093,76.18866938,4.34474439,95.02,108.6,96.68,97.02,93.61,107.96,96.79,98.1,98.11,95.48,97.91,95.09,95.98,94.72,330.6037449,-3235.458088,19532.20645,22767.66454,-3193.244183,2446.202844,1786.956171,5.063866668,883.923988,112.2023636,84.41841583,62.63294688,268.7741204,128.7225749,174.9935225,66.22437185,4233.159015,1761.2,1793.3,1761.2,61205.02743,42463.37853,4440.941069,18741.6489,-18470.51175,-271.1371572,1712.237041,17680.21429,7950.007006,1044.098384,9730.207288,-9717.798093,-12.40919465,67.212007,56.84427825,82.86593277,61.19800824,102.4337016,46.78645151,1.818107317,7.445391419,7.223594314,5.594108331,27.16219608,5.296236174,9.913424326,11.0103049,8.952065091,7.698649488,8.848553538,3.682149939,32.25532824,8.530502142,7.877156528,22.64289807,8.064383415,9.483537722,10.9928764,12.18454049,12.21177041,12.18702429,73.60375744,69.57124793,61.94063205,10.96805951,32.74789903,10.79956144,17.48039028,28.59905177,12.95730294,4.703988108,7.400809688,11.01822071,76.5013692,70.56377982,62.51617292,11.40472764,30.70523769,10.6226051,17.40084277,26.26904995,13.78199147,5.141195151,8.311434164,11.65559455,104.87,103.27,105.49,100.68,119.47,122.94,125.97,116.7,177.95,182.5,190.45,171.9,2.285,2.122,2.32,1.902,1663.4,1670.4,1682.8,1613,21.17,24.68,24.86,20.9,703033.3333
