Cierre,Semestre,Inflacion_Porc,Trimestre,Mes_del_Semestre,Morosidad_Porc,Var_mora_Porc,IPVU_Nom,IPVU_Real,TIB_Porc,BaseMonetaria_MMMCop,DepositosDelPublico_MMMCop,M1_MMMCop,M2_MMMCop,M3_MMMCop,IPC,InflaciónAnual_Porc,InflaciónMensualPorc,InflaciónAñoCorridoPorc,IndProdManufacturera,IPP_OfInt_Agricultura,IPP_OfInt_Minas,IPP_OfInt_Manufactura,IPP_OfertaInterna,ITCR_IPP_NoTrad,ITCR_IPC_NoTrad,ITCR_IPP_ComTotal,ITCR_IPC_ComTol,ITCR_Otros,ITCR_FMI,CuentaCorriente_MMUsd,Exportaciones_MMUsd,ImportacionesMMUsd,CuentaFinancieraMMUsd,IED_PetroleoMMUsd,IED_OtrosMMUsd,IED_AgroMMUsd,IED_MinasMMUsd,IED_ManufacturaMMUsd,IED_ElectricidadMMUsd,IED_ConstruccionMMUsd,IED_ComercioMMUsd,IED_TransporteMMUsd,IED_ServFinancierosMMUsd,IED_TelcosMMUsd,IED_TotalMMUsd,Min_TRM,Max_TRM,Ult_TRM,BFGCIngresosMMMCop,BFGCGastosMMMCop,BFGCInteresesMMMCop,BFGCNetoParcialMMMCop,BFGCFinanciamientoIntMMMCop,BFGCFinanciamientoExtMMMCop,PIBtrim_AgriculturaPorc,PIBtrim_MinasPorc,PIBtrim_ManufacturaPorc,PIBtrim_ComercioPorc,PIBtrim_ConstruccionPorc,PIBtrim_ServiciosPublicosPorc,PIBtrim_ServiciosFinancierosPorc,PIBtrim_OtrosPorc,PIBtrim_Subtotal_valAgregadoPorc,PIBtrim_NetoImpuestosPorc,PIBtrim_TotalPorc,PIBanual_AgriculturaPorc,PIBanual_MinasPorc,PIBanual_ManufacturaPorc,PIBanual_ComercioPorc,PIBanual_ConstruccionPorc,PIBanual_ServiciosPublicosPorc,PIBanual_ServiciosFinancierosPorc,PIBanual_OtrosPorc,PIBanual_Subtotal_valAgregadoPorc,PIBanual_NetoImpuestosPorc,PIBanual_TotalPorc,PetroleoWTIUltUsd,PetroleoWTIApertUsd,PetroleoWTIMaxUsd,PetroleoWTIMinUsd,PetroleoBrentUltUsd,PetroleoBrentApertUsd,PetroleoBrentMaxUsd,PetroleoBrentMinUsd,CafeBolsaUltUsd,CafeBolsaApertUsd,CafeBolsaMaxUsd,CafeBolsaMinUsd,GasUltUsd,GasApertUsd,GasMaxUsd,GasMinUsd,OroUltUsd,OroApertUsd,OroMaxUsd,OroMinUsd,AzucarUltUsd,AzucarApertUsd,AzucarMaxUsd,AzucarMinUsd,CafePrecioInternoCop
1998-01-31,1,17.84,1,1,5.998473383,10.98178571,442.0148643,90.35494319,24.23064506,8287.062,48425.87249,10948.00997,43794.55797,52528.17945,31.77,17.84,1.79,1.79,106.31,39.80318433,21.1895987,43.92788246,42.35397867,95.02,114.39,96.48,114.08,100.1,100.22,-1711.951825,3627.216587,5339.168412,1014.207566,50.87937465,614.3627386,2.726537777,-2.388583166,123.9715024,18.38397264,-16.73555132,32.42543001,240.1126669,191.5245974,24.34216585,665.2421132,1293.58,1342.0,1342.0,1001.223126,1487.578044,341.9279799,-486.3549179,599.6228288,-113.267911,29.61501865,11.63295038,28.94522003,26.02846085,26.49636684,16.72964838,14.95870086,31.37172847,24.47096176,23.30402285,24.33181455,25.78772307,3.679103533,20.69299622,21.89774302,23.31322718,19.98557319,19.7474529,30.75906973,22.37838534,29.31771029,23.05025456,17.21,17.68,18.06,15.7,15.96,16.8,16.8,14.7,174.7,161.9,183.5,156.0,2.257,2.2,2.28,1.96,302.9,305.8,306.6,300.6,11.23,12.13,12.22,10.89,347661.0
1998-02-28,1,18.03,1,2,6.214071324,3.594213529,442.0148643,90.35494319,41.41938231,7409.73,48645.3334,9321.836,42725.077,52068.4934,32.81,18.03,3.28,5.13,116.98,42.94897119,21.39057008,45.15578898,44.10332075,92.73,113.3,94.16,113.01,100.09,101.06,-1711.951825,3627.216587,5339.168412,1014.207566,50.87937465,614.3627386,2.726537777,-2.388583166,123.9715024,18.38397264,-16.73555132,32.42543001,240.1126669,191.5245974,24.34216585,665.2421132,1334.72,1350.97,1343.85,1643.063465,2481.728245,987.9650893,-838.6647799,606.1040666,232.5607133,29.61501865,11.63295038,28.94522003,26.02846085,26.49636684,16.72964838,14.95870086,31.37172847,24.47096176,23.30402285,24.33181455,25.78772307,3.679103533,20.69299622,21.89774302,23.31322718,19.98557319,19.7474529,30.75906973,22.37838534,29.31771029,23.05025456,15.44,17.16,17.2,15.2,14.17,15.95,15.95,13.73,165.8,175.5,183.0,163.0,2.321,2.22,2.435,2.15,299.1,301.9,305.5,290.8,9.64,11.17,11.33,9.15,369527.0
1998-03-31,1,19.24,1,3,6.713433046,8.035983094,442.0148643,90.35494319,35.11138782,7380.506,48804.17168,8878.917926,42805.11493,52139.96061,33.67,19.24,2.6,7.87,122.84,42.96026112,21.41247081,45.83747374,44.57528007,92.46,111.69,93.74,111.31,98.48,99.97,-1711.951825,3627.216587,5339.168412,1014.207566,50.87937465,614.3627386,2.726537777,-2.388583166,123.9715024,18.38397264,-16.73555132,32.42543001,240.1126669,191.5245974,24.34216585,665.2421132,1343.85,1365.66,1358.03,1148.908246,2089.861866,185.8098069,-940.9536196,588.2723575,352.6812621,29.61501865,11.63295038,28.94522003,26.02846085,26.49636684,16.72964838,14.95870086,31.37172847,24.47096176,23.30402285,24.33181455,25.78772307,3.679103533,20.69299622,21.89774302,23.31322718,19.98557319,19.7474529,30.75906973,22.37838534,29.31771029,23.05025456,15.61,15.5,17.5,12.8,14.26,14.3,15.82,11.9,146.25,166.0,166.0,139.25,2.522,2.335,2.53,2.105,300.5,295.5,303.5,292.8,10.19,9.9,10.2,9.16,326843.0
1998-04-30,1,20.74,2,4,6.847327196,1.994421483,455.0548513,87.0247424,34.20419703,7348.478,49804.20301,8862.987,43437.029,53051.46501,34.65,20.74,2.9,11.0,116.85,44.94215816,21.52068618,46.11131292,45.33364205,91.38,109.23,92.66,108.86,97.31,98.24,-1414.401438,3940.138604,5354.540043,807.3905401,57.97410437,341.834675,6.235824097,-6.19489269,121.2439554,57.50405424,-13.3244849,71.65765034,-47.15579755,116.9844089,34.88395714,399.8087794,1354.15,1371.35,1365.72,1425.077173,2187.865326,418.7169356,-762.7881529,-371.2831064,1134.071259,26.45142178,19.52383308,18.73777822,20.43083172,15.8737164,14.29195318,11.87603419,22.13891048,18.91655486,24.24577757,19.13214101,26.30479988,12.11953707,21.73869617,21.88790451,23.33317938,17.09940696,16.62468798,27.52106305,21.7790291,30.93828301,22.50402052,15.39,15.6,16.2,14.95,14.46,14.2,14.95,13.32,134.5,145.75,156.5,132.25,2.221,2.53,2.725,2.152,306.8,301.0,315.6,299.0,8.5,10.12,10.19,8.42,334200.0
1998-05-31,1,20.67,2,5,6.740015456,-1.567206256,455.0548513,87.0247424,42.14147283,7430.569,50203.27376,8788.320922,44192.69392,53614.72768,35.19,20.67,1.56,12.73,119.16,46.13273328,20.30326334,46.82795587,46.11486246,91.57,110.04,92.93,109.76,96.9,98.87,-1414.401438,3940.138604,5354.540043,807.3905401,57.97410437,341.834675,6.235824097,-6.19489269,121.2439554,57.50405424,-13.3244849,71.65765034,-47.15579755,116.9844089,34.88395714,399.8087794,1364.07,1397.12,1397.07,1264.227405,2287.119157,351.0234577,-1022.891752,1002.553093,20.33865883,26.45142178,19.52383308,18.73777822,20.43083172,15.8737164,14.29195318,11.87603419,22.13891048,18.91655486,24.24577757,19.13214101,26.30479988,12.11953707,21.73869617,21.88790451,23.33317938,17.09940696,16.62468798,27.52106305,21.7790291,30.93828301,22.50402052,15.2,15.51,16.3,12.5,14.37,14.56,15.29,13.65,132.5,134.25,138.0,123.0,2.17,2.22,2.285,1.99,292.3,300.0,300.0,291.2,8.28,8.37,9.45,8.15,304161.0
1998-06-30,1,20.69,2,6,6.908082209,2.493566281,455.0548513,87.0247424,52.91759605,7149.37,51511.61111,8917.456267,45450.48927,54905.65838,35.62,20.69,1.22,14.11,113.58,47.04208635,19.16184892,47.04498798,46.47656347,90.43,108.23,91.68,107.92,94.19,96.84,-1414.401438,3940.138604,5354.540043,807.3905401,57.97410437,341.834675,6.235824097,-6.19489269,121.2439554,57.50405424,-13.3244849,71.65765034,-47.15579755,116.9844089,34.88395714,399.8087794,1363.04,1399.56,1363.04,1539.322975,1863.341559,180.9567512,-324.0185834,139.916702,184.1018814,26.45142178,19.52383308,18.73777822,20.43083172,15.8737164,14.29195318,11.87603419,22.13891048,18.91655486,24.24577757,19.13214101,26.30479988,12.11953707,21.73869617,21.88790451,23.33317938,17.09940696,16.62468798,27.52106305,21.7790291,30.93828301,22.50402052,14.18,15.2,15.57,11.4,13.38,14.21,14.76,12.15,111.25,130.5,131.0,109.5,2.469,2.145,2.485,1.915,297.0,292.2,300.1,284.6,8.46,8.28,8.97,7.2,300192.0
1998-07-31,2,20.27,3,1,7.335442371,6.186379215,450.2876563,84.64007516,32.13863233,7339.032,51607.83378,8952.71543,45428.37843,55143.35221,35.79,20.27,0.47,14.66,116.01,46.91481798,18.75475303,47.64801681,46.83557526,88.61,106.19,89.8,105.97,93.23,94.96,-1259.161791,3822.405431,5081.567222,1270.605055,53.68767375,788.5689539,11.85913576,2.76266064,232.7344369,187.73468,-13.34402343,39.17729017,21.76914046,238.6648869,67.2107465,842.2566277,1345.65,1381.54,1370.65,1462.183839,2118.63201,278.1580031,-656.4481711,465.4892194,190.9589517,17.02604596,2.65358495,15.19292549,18.2306782,-3.251666889,9.562062497,11.04908449,22.24473688,14.37683902,-9.578286503,12.0309278,24.10772359,11.93751071,20.78467843,21.2147777,16.46882154,14.63549295,13.2018127,27.1249725,19.86991547,16.64575541,19.53190332,14.21,14.3,15.0,13.25,13.09,13.42,13.7,12.25,129.2,110.25,129.5,107.5,1.844,2.47,2.52,1.835,286.3,294.2,294.2,286.0,8.76,8.57,9.12,8.25,300000.0
1998-08-31,2,18.94,3,2,7.891501836,7.580448957,450.2876563,84.64007516,35.07256574,7328.458,51857.61757,8656.393,45465.386,55275.95357,35.8,18.94,0.03,14.69,109.76,45.17103596,18.75990614,48.00633828,46.58278793,89.62,106.92,90.83,106.87,94.07,95.4,-1259.161791,3822.405431,5081.567222,1270.605055,53.68767375,788.5689539,11.85913576,2.76266064,232.7344369,187.73468,-13.34402343,39.17729017,21.76914046,238.6648869,67.2107465,842.2566277,1359.22,1440.87,1440.87,1523.070255,1614.656165,251.3557567,-91.58591032,-646.0507406,737.6366509,17.02604596,2.65358495,15.19292549,18.2306782,-3.251666889,9.562062497,11.04908449,22.24473688,14.37683902,-9.578286503,12.0309278,24.10772359,11.93751071,20.78467843,21.2147777,16.46882154,14.63549295,13.2018127,27.1249725,19.86991547,16.64575541,19.53190332,13.34,14.23,14.25,12.56,12.56,13.06,13.06,11.55,121.0,128.1,137.4,110.0,1.752,1.84,2.05,1.61,275.7,286.3,290.0,275.6,7.55,8.83,9.11,7.32,300278.0
1998-09-30,2,17.8,3,3,7.752038439,-1.767260527,450.2876563,84.64007516,38.19703334,7318.69,52082.17524,8637.403107,46024.06311,55370.38835,35.9,17.8,0.29,15.03,112.61,44.29863178,17.48579907,48.46807775,46.59757868,98.46,117.45,100.1,117.83,101.43,104.35,-1259.161791,3822.405431,5081.567222,1270.605055,53.68767375,788.5689539,11.85913576,2.76266064,232.7344369,187.73468,-13.34402343,39.17729017,21.76914046,238.6648869,67.2107465,842.2566277,1441.86,1561.28,1556.15,1157.929201,2138.720556,398.6571308,-980.791355,1009.087141,-28.29578613,17.02604596,2.65358495,15.19292549,18.2306782,-3.251666889,9.562062497,11.04908449,22.24473688,14.37683902,-9.578286503,12.0309278,24.10772359,11.93751071,20.78467843,21.2147777,16.46882154,14.63549295,13.2018127,27.1249725,19.86991547,16.64575541,19.53190332,16.14,13.27,16.2,13.14,14.68,12.3,14.9,12.19,105.15,120.0,123.0,98.75,2.433,1.763,2.48,1.63,296.4,287.0,296.9,287.0,7.13,7.4,7.72,6.6,300000.0
1998-10-31,2,17.09,4,4,8.730988105,12.62828705,444.4736033,82.53049694,34.20477739,7055.947,50995.38763,8459.625518,45305.94852,54474.23314,36.03,17.09,0.35,15.44,117.44,43.33385539,18.24588317,49.15704547,46.82481835,104.25,124.41,105.92,124.92,106.75,110.36,-476.863335,3907.391603,4384.254938,221.6896229,-71.04114677,992.5598881,2.80398734,-0.549196965,306.9797093,408.6735675,-8.564279404,48.14667157,48.57798894,118.0579395,68.43350023,921.5187413,1556.52,1599.15,1575.08,1651.654431,1632.504799,376.1027687,19.14963234,108.4726308,-127.6222631,13.48538442,-7.227922316,10.44902862,13.62628682,-13.56467709,12.08019825,9.73911655,15.59173255,9.856522387,-8.002346181,8.186423416,21.18915173,5.517365694,17.71795338,19.17506398,4.957440511,12.98813856,11.82441779,22.26878055,16.48373538,5.648855917,15.42700396,14.42,16.15,16.36,13.07,13.22,14.68,14.9,12.22,110.0,104.5,112.5,99.5,2.275,2.459,2.53,1.95,292.7,298.5,302.7,291.5,7.71,7.63,7.95,7.15,307258.0
1998-11-30,2,16.35,4,5,9.579230409,9.715307063,444.4736033,82.53049694,29.07974009,6463.053,50796.44813,8317.646448,45558.91745,54228.89158,36.1,16.35,0.17,15.64,114.18,42.84530904,19.93610407,49.39592645,46.91894129,102.14,122.41,103.53,122.59,107.0,108.26,-476.863335,3907.391603,4384.254938,221.6896229,-71.04114677,992.5598881,2.80398734,-0.549196965,306.9797093,408.6735675,-8.564279404,48.14667157,48.57798894,118.0579395,68.43350023,921.5187413,1539.38,1583.29,1547.11,1136.610297,1813.778443,104.7833129,-677.1681456,655.399044,21.76910167,13.48538442,-7.227922316,10.44902862,13.62628682,-13.56467709,12.08019825,9.73911655,15.59173255,9.856522387,-8.002346181,8.186423416,21.18915173,5.517365694,17.71795338,19.17506398,4.957440511,12.98813856,11.82441779,22.26878055,16.48373538,5.648855917,15.42700396,11.22,14.73,14.81,10.82,10.46,13.32,13.44,10.08,112.3,112.0,129.25,108.0,1.976,2.24,2.64,1.97,292.5,292.5,297.0,291.0,8.23,7.73,8.5,7.58,320675.0
1998-12-31,2,16.7,4,6,8.781754061,-8.325056542,444.4736033,82.53049694,32.92407227,6793.87,51570.59911,8775.240483,46241.65248,55067.34059,36.42,16.7,0.91,16.7,100.52,42.67493364,19.45944117,49.60858879,46.99558426,99.54,119.2,100.93,119.39,103.67,104.73,-476.863335,3907.391603,4384.254938,221.6896229,-71.04114677,992.5598881,2.80398734,-0.549196965,306.9797093,408.6735675,-8.564279404,48.14667157,48.57798894,118.0579395,68.43350023,921.5187413,1467.04,1552.48,1542.11,1821.644228,2466.390179,214.2030074,-644.7459504,548.4369611,96.30898936,13.48538442,-7.227922316,10.44902862,13.62628682,-13.56467709,12.08019825,9.73911655,15.59173255,9.856522387,-8.002346181,8.186423416,21.18915173,5.517365694,17.71795338,19.17506398,4.957440511,12.98813856,11.82441779,22.26878055,16.48373538,5.648855917,15.42700396,12.05,11.28,12.62,10.35,10.53,10.44,11.3,9.55,117.75,112.25,120.5,111.0,1.945,1.97,2.12,1.71,288.1,292.0,296.2,285.5,7.86,8.23,8.49,7.42,314948.0
1999-01-31,1,17.18,1,1,10.1713564,15.82374469,443.4543961,78.78467622,23.17096328,6923.062,52035.13747,10526.46168,48558.06668,56638.63316,37.23,17.18,2.21,2.21,88.2,45.39375562,19.46845911,50.41262722,48.32540695,98.82,119.02,100.28,119.38,101.22,105.22,-186.6947937,3606.287208,3792.982002,391.3655703,95.80454821,409.2601107,9.869636614,120.0298005,76.62566369,16.32524605,14.00213776,18.11950317,33.86214427,96.96808944,23.45788918,505.0646589,1528.28,1596.59,1582.9,1116.808103,1968.924213,408.6196491,-852.1161094,974.1734151,-122.0573058,13.69467389,5.592803635,-1.137873733,8.379444191,-16.03834157,13.92329466,1.883579741,19.26966979,6.586900664,-9.197253714,5.142983353,17.38314318,4.148439933,10.47349679,14.94346269,-4.951842247,12.42055179,8.537219721,19.68292314,12.21571332,-2.070065099,10.8605121,12.75,12.15,13.75,11.72,11.35,10.93,12.33,10.42,103.9,116.5,125.0,102.25,1.777,2.02,2.085,1.695,286.3,289.0,289.0,282.1,7.11,7.9,8.82,6.62,323524.0
1999-02-28,1,15.38,1,2,10.87264289,6.894719462,443.4543961,78.78467622,22.29586271,6608.321,52759.40004,9159.352458,48107.55044,56606.37952,37.86,15.38,1.7,3.94,94.45,45.33422686,19.79825831,51.2603634,48.90224611,95.76,114.98,97.3,115.48,97.07,102.88,-186.6947937,3606.287208,3792.982002,391.3655703,95.80454821,409.2601107,9.869636614,120.0298005,76.62566369,16.32524605,14.00213776,18.11950317,33.86214427,96.96808944,23.45788918,505.0646589,1550.88,1582.9,1568.3,1805.469394,2204.620995,405.4242497,-399.1516011,386.8024596,12.34914147,13.69467389,5.592803635,-1.137873733,8.379444191,-16.03834157,13.92329466,1.883579741,19.26966979,6.586900664,-9.197253714,5.142983353,17.38314318,4.148439933,10.47349679,14.94346269,-4.951842247,12.42055179,8.537219721,19.68292314,12.21571332,-2.070065099,10.8605121,12.27,12.79,12.9,11.26,10.88,11.41,11.45,9.9,102.7,106.0,109.0,100.75,1.628,1.735,1.875,1.625,287.5,286.8,292.5,285.5,6.34,7.07,7.11,6.29,312500.0
1999-03-31,1,13.51,1,3,11.46561934,5.453839123,443.4543961,78.78467622,21.13546248,6242.703,53249.28791,8754.860874,48530.74486,56980.3778,38.22,13.51,0.94,4.92,96.66,44.03793688,20.09198573,51.60703214,48.7812309,94.26,110.66,95.89,111.72,92.22,99.91,-186.6947937,3606.287208,3792.982002,391.3655703,95.80454821,409.2601107,9.869636614,120.0298005,76.62566369,16.32524605,14.00213776,18.11950317,33.86214427,96.96808944,23.45788918,505.0646589,1525.59,1568.3,1533.51,1127.30804,2630.133819,646.9898322,-1502.825779,416.0250439,1086.800735,13.69467389,5.592803635,-1.137873733,8.379444191,-16.03834157,13.92329466,1.883579741,19.26966979,6.586900664,-9.197253714,5.142983353,17.38314318,4.148439933,10.47349679,14.94346269,-4.951842247,12.42055179,8.537219721,19.68292314,12.21571332,-2.070065099,10.8605121,16.76,12.35,17.05,12.18,15.24,10.93,15.28,10.63,109.7,104.0,113.35,99.5,2.013,1.65,2.07,1.65,279.8,285.0,293.0,278.2,5.91,6.22,6.26,5.35,312500.0
1999-04-30,1,11.17,2,4,12.22641538,6.635455251,443.492513,76.9713043,19.76751437,6887.74,52699.7033,8711.80194,48412.77992,56608.76926,38.52,11.17,0.78,5.74,92.45,44.30273721,21.53872207,51.61722828,48.92375993,97.69,113.9,98.71,114.35,97.05,102.85,290.9328685,4079.385013,3788.452144,-709.42224,-76.60620789,586.7399279,5.599301844,110.2335509,249.445579,0.558910169,0.195003517,30.91386799,37.23885077,121.0762148,31.47864887,510.13372,1532.48,1604.44,1604.44,1695.522839,2401.109242,311.6516044,-705.5864026,179.7611716,525.8252311,-3.946253647,52.84996936,2.660863485,0.919160216,-29.05181745,10.10059957,-1.497905387,19.31061926,3.307886348,-2.295384858,2.755253341,9.732416584,12.88779632,6.616276849,10.06972664,-15.67825247,11.40574611,5.146992943,19.02220889,8.381226004,-7.314517391,6.919502802,18.66,16.68,18.83,15.61,16.57,14.7,16.68,14.0,103.8,110.0,110.5,95.5,2.253,2.019,2.415,1.95,286.8,280.4,285.3,277.5,5.34,5.75,5.8,4.53,312500.0
1999-05-31,1,9.98,2,5,12.81638766,4.825390388,443.492513,76.9713043,18.11699248,6829.183,53709.42916,8875.848993,49186.30797,57542.30317,38.7,9.98,0.48,6.25,94.89,43.76184662,23.31396933,51.82115108,48.98157831,101.74,118.37,102.9,118.7,101.54,106.45,290.9328685,4079.385013,3788.452144,-709.42224,-76.60620789,586.7399279,5.599301844,110.2335509,249.445579,0.558910169,0.195003517,30.91386799,37.23885077,121.0762148,31.47864887,510.13372,1603.97,1685.33,1671.67,1558.810167,2484.86582,442.6725788,-926.0556537,926.6135977,-0.557944091,-3.946253647,52.84996936,2.660863485,0.919160216,-29.05181745,10.10059957,-1.497905387,19.31061926,3.307886348,-2.295384858,2.755253341,9.732416584,12.88779632,6.616276849,10.06972664,-15.67825247,11.40574611,5.146992943,19.02220889,8.381226004,-7.314517391,6.919502802,16.84,18.5,19.05,16.63,15.2,16.7,17.09,14.91,121.6,103.3,127.0,101.0,2.358,2.23,2.39,2.145,270.4,285.0,285.0,267.9,5.0,4.38,5.05,4.36,318315.0
1999-06-30,1,8.96,2,6,11.57779265,-9.664150582,443.492513,76.9713043,19.42807445,7015.573,53067.79369,9173.761073,49238.81197,57508.13404,38.81,8.96,0.28,6.55,96.92,44.22,24.36,52.03,49.29,103.12,119.77,104.71,120.77,101.71,107.96,290.9328685,4079.385013,3788.452144,-709.42224,-76.60620789,586.7399279,5.599301844,110.2335509,249.445579,0.558910169,0.195003517,30.91386799,37.23885077,121.0762148,31.47864887,510.13372,1653.96,1751.0,1732.1,1540.506312,2660.308857,656.7235391,-1119.802546,1058.836321,60.96622447,-3.946253647,52.84996936,2.660863485,0.919160216,-29.05181745,10.10059957,-1.497905387,19.31061926,3.307886348,-2.295384858,2.755253341,9.732416584,12.88779632,6.616276849,10.06972664,-15.67825247,11.40574611,5.146992943,19.02220889,8.381226004,-7.314517391,6.919502802,19.29,16.8,19.37,16.21,17.51,14.95,17.52,14.53,101.4,118.75,125.0,98.8,2.394,2.375,2.48,2.211,263.1,266.8,268.5,258.6,5.6,5.06,6.17,5.02,330000.0
1999-07-31,2,8.78,3,1,11.52984915,-0.414098802,433.0469444,74.36035449,20.05688042,7203.224,52567.83097,9493.248848,49381.81436,57701.53429,38.93,8.78,0.31,6.88,96.06,44.74,25.04,52.98,50.14,109.31,128.19,111.01,129.44,108.71,114.82,317.7932059,4290.326443,3972.533237,-341.2587871,-266.3110676,486.9415787,8.455483912,114.4563049,80.37402553,-195.8013274,-7.429439652,251.9417347,32.80004824,175.1698615,26.97488699,220.6305111,1736.03,1926.55,1809.5,1363.656647,2682.084385,467.4101503,-1318.427737,1365.82857,-47.40083237,7.467455898,118.045238,7.332892556,2.0919892,-12.93448859,8.294657614,-5.334663137,29.82829799,10.04979235,10.112083,9.9420474,7.380213555,40.7718836,4.848558875,6.100558024,-18.0245679,11.03355129,1.023534608,21.15231504,7.444831933,-2.515265305,6.518819601,20.53,19.35,21.12,19.15,19.37,17.55,19.95,17.42,91.1,101.25,101.7,90.5,2.543,2.395,2.71,2.1,256.9,257.3,258.2,252.9,5.98,6.22,6.34,5.05,330000.0
1999-08-31,2,9.28,3,2,11.11781902,-3.57359518,433.0469444,74.36035449,18.07920354,7065.806,52350.6348,9586.54956,49089.93305,57330.85466,39.12,9.28,0.5,7.41,100.12,45.58,24.96,53.8,50.93,112.69,133.23,114.36,134.44,111.38,118.83,317.7932059,4290.326443,3972.533237,-341.2587871,-266.3110676,486.9415787,8.455483912,114.4563049,80.37402553,-195.8013274,-7.429439652,251.9417347,32.80004824,175.1698615,26.97488699,220.6305111,1800.79,1954.72,1954.72,1825.772223,2042.810029,405.6591013,-217.037806,204.2089424,12.82886364,7.467455898,118.045238,7.332892556,2.0919892,-12.93448859,8.294657614,-5.334663137,29.82829799,10.04979235,10.112083,9.9420474,7.380213555,40.7718836,4.848558875,6.100558024,-18.0245679,11.03355129,1.023534608,21.15231504,7.444831933,-2.515265305,6.518819601,22.11,20.4,22.28,20.1,21.33,19.28,21.42,19.2,86.25,90.4,102.0,84.0,2.825,2.5,3.13,2.49,255.8,256.8,262.7,252.5,6.82,5.98,6.87,5.82,330000.0
1999-09-30,2,9.33,3,3,11.07610481,-0.375201361,433.0469444,74.36035449,19.57910733,7391.551,52631.0696,9379.946881,49459.48746,57486.49078,39.25,9.33,0.33,7.76,103.14,45.42,25.03,54.87,51.67,117.64,139.77,119.5,141.39,115.37,124.49,317.7932059,4290.326443,3972.533237,-341.2587871,-266.3110676,486.9415787,8.455483912,114.4563049,80.37402553,-195.8013274,-7.429439652,251.9417347,32.80004824,175.1698615,26.97488699,220.6305111,1934.46,2017.27,2017.27,1981.239664,2374.745997,456.8781614,-393.5063337,509.1675918,-115.6612582,7.467455898,118.045238,7.332892556,2.0919892,-12.93448859,8.294657614,-5.334663137,29.82829799,10.04979235,10.112083,9.9420474,7.380213555,40.7718836,4.848558875,6.100558024,-18.0245679,11.03355129,1.023534608,21.15231504,7.444831933,-2.515265305,6.518819601,24.51,22.11,25.12,21.42,23.58,21.2,24.3,20.74,82.45,87.0,93.0,80.15,2.744,2.819,2.94,2.406,297.9,255.5,320.0,254.1,6.99,6.69,7.11,6.41,330000.0
1999-10-31,2,9.32,4,4,11.5843027,4.588236547,441.2871252,74.86658401,16.09656727,7497.776,52072.29231,9382.498456,48934.59427,57100.65706,39.39,9.32,0.35,8.14,104.82,45.61,25.39,55.43,52.16,116.62,138.2,118.47,140.51,112.22,123.11,246.3596508,4628.15804,4381.798389,104.0534899,-263.9001146,535.9783551,6.51110477,119.4193342,98.91504541,-127.0551376,-7.88653387,32.79811124,85.24411785,280.997041,47.03527214,272.0782405,1946.0,2015.15,1971.59,1774.170369,2109.398607,465.9178022,-335.2282381,851.2066451,-515.9784071,6.934361075,131.6729707,14.9067439,4.060743645,-28.64207841,5.103603576,-4.729939989,37.20031953,12.82097609,22.71221894,13.4051441,5.972563198,77.72309536,6.148591804,3.785965241,-21.66013358,9.149965417,-2.494746779,26.72014231,8.266025284,4.790273681,7.888255234,21.75,24.45,24.85,20.55,21.69,23.72,23.85,20.2,100.2,80.0,120.0,80.0,2.961,2.74,3.275,2.53,299.2,297.9,327.5,296.0,6.88,6.84,7.27,6.43,330000.0
